"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"TP_AGREMIACAO";"NR_PARTIDO";"SG_PARTIDO";"NM_PARTIDO";"SQ_COLIGACAO";"NM_COLIGACAO";"DS_COMPOSICAO_COLIGACAO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_LEGENDA"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80411";"BARRA VELHA";"80411";"BARRA VELHA";"80";"13";"Vereador";"Partido isolado";"55";"PSD";"Partido Social Democrático";"240000000666";"PARTIDO ISOLADO";"PSD";"N";"3457";"42"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80411";"BARRA VELHA";"80411";"BARRA VELHA";"80";"13";"Vereador";"Coligação";"51";"PEN";"Partido Ecológico Nacional";"240000001237";"PMDB, PSDB, PEN, PTC";"PMDB / PSDB / PEN / PTC";"N";"142";"7"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81647";"PRINCESA";"81647";"PRINCESA";"72";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000000240";"A FORÇA QUE VEM DO POVO";"PP / PT / PR / PSD / PPS";"N";"413";"29"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83216";"SÃO JOÃO BATISTA";"83216";"SÃO JOÃO BATISTA";"53";"13";"Vereador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"240000001028";"TRABALHO, COMPETENCIA E SERIEDADE [SÃO JOÃO BATISTA]";"PRB / PTB / PSC / PSD";"N";"175";"11"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82759";"PRESIDENTE GETÚLIO";"82759";"PRESIDENTE GETÚLIO";"14";"13";"Vereador";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000661";"PP/PTB/PSD (PROPORCIONAL)";"PP / PTB / PSD";"N";"777";"14"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80012";"ABELARDO LUZ";"80012";"ABELARDO LUZ";"71";"13";"Vereador";"Coligação";"20";"PSC";"Partido Social Cristão";"240000000548";"PELO POVO, TRABALHO E TRANSPARÊNCIA";"PMDB / PSDB / PTB / PSC / PPS";"N";"299";"4"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80810";"CHAPECÓ";"80810";"CHAPECÓ";"35";"13";"Vereador";"Coligação";"51";"PEN";"Partido Ecológico Nacional";"240000000679";"MAIS CHAPECÓ";"PP / PSL / PROS / PMN / SD / PEN";"N";"12";"10"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81124";"SÃO JOÃO DO ITAPERIÚ";"81124";"SÃO JOÃO DO ITAPERIÚ";"80";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000337";"TRÍPLICE ALIANÇA NO RUMO CERTO";"PP / PSDB / PSD";"N";"684";"61"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"76";"13";"Vereador";"Coligação";"70";"PT do B";"Partido Trabalhista do Brasil";"240000000451";"NO RUMO CERTO";"PC do B / PV / PSC / PT do B";"N";"97";"11"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81655";"ITAPIRANGA";"81655";"ITAPIRANGA";"65";"13";"Vereador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"240000000110";"Itapiranga em primeiro lugar";"PSB / PSD / PP / PT";"N";"1120";"107"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80896";"CRICIÚMA";"80896";"CRICIÚMA";"10";"11";"Prefeito";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000108";"SOMOS TODOS CRICIÚMA";"PSDB / SD / DEM / PV";"N";"34390";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82066";"MAREMA";"82066";"MAREMA";"48";"13";"Vereador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"240000000552";"NOVOS TEMPOS - MAREMA PARA TODOS";"PT / PR / PMDB / PSB";"N";"118";"1"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"96";"13";"Vereador";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000430";"JOINVILLE DE TODA GENTE";"PSD / PSDC";"N";"3635";"463"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83437";"SCHROEDER";"83437";"SCHROEDER";"60";"13";"Vereador";"Partido isolado";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000467";"PARTIDO ISOLADO";"PMDB";"N";"2114";"125"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81094";"GALVÃO";"81094";"GALVÃO";"75";"11";"Prefeito";"Partido isolado";"11";"PP";"Partido Progressista";"240000000563";"PARTIDO ISOLADO";"PP";"N";"900";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80012";"ABELARDO LUZ";"80012";"ABELARDO LUZ";"71";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000001036";"PRA FRENTE ABELARDO LUZ";"PSD / PR / PSB / PTC / REDE / DEM";"N";"373";"13"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81833";"LAGES";"81833";"LAGES";"93";"13";"Vereador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"240000001087";"DEM - PSDC - PT do B - PT";"DEM / PSDC / PT do B / PT";"N";"902";"29"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81639";"ITAPEMA";"81639";"ITAPEMA";"91";"13";"Vereador";"Coligação";"20";"PSC";"Partido Social Cristão";"240000001162";"JUNTOS POR ITAPEMA";"PSB / PTN / PSC";"N";"241";"8"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83615";"TREZE DE MAIO";"83615";"TREZE DE MAIO";"33";"13";"Vereador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"240000000321";"ALIANÇA DEMOCRÁTICA POPULAR";"PT / PMDB";"N";"139";"34"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81752";"JARAGUÁ DO SUL";"81752";"JARAGUÁ DO SUL";"17";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000709";"JARAGUA VENCEDOR";"PTC / PSDB";"N";"5442";"141"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81388";"BOM JESUS";"81388";"BOM JESUS";"43";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000000471";"RUMO NOVO COM A FORÇA DO POVO";"PP / PSD / PR / PSB / PC do B";"N";"291";"3"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81388";"BOM JESUS";"81388";"BOM JESUS";"43";"13";"Vereador";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"240000000471";"RUMO NOVO COM A FORÇA DO POVO";"PP / PSD / PR / PSB / PC do B";"N";"0";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80250";"ARAQUARI";"80250";"ARAQUARI";"27";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000747";"PSD/PP";"PSD / PP";"N";"34";"39"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83550";"TIJUCAS";"83550";"TIJUCAS";"31";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000001171";"Confiança e Trabalho";"PMDB / PSC";"N";"6648";"412"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80438";"BENEDITO NOVO";"80438";"BENEDITO NOVO";"32";"11";"Prefeito";"Coligação";"11";"PP";"Partido Progressista";"240000001157";"RENOVANDO BENEDITO NOVO PARA TODOS";"PP / PT / PSD / PPS";"N";"3707";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81612";"ITAJAÍ";"81612";"ITAJAÍ";"16";"13";"Vereador";"Partido isolado";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000001301";"PARTIDO ISOLADO";"PMDB";"N";"3771";"578"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83658";"TROMBUDO CENTRAL";"83658";"TROMBUDO CENTRAL";"57";"13";"Vereador";"Coligação";"40";"PSB";"Partido Socialista Brasileiro";"240000001006";"PMDB-PSDB-PSB-PT";"PMDB / PSDB / PT / PSB";"N";"432";"6"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"76";"13";"Vereador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"240000000519";"JOINVILLE AINDA MELHOR";"PROS / PTC / PTB";"N";"1433";"84"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"105";"13";"Vereador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"240000000519";"JOINVILLE AINDA MELHOR";"PROS / PTC / PTB";"N";"1316";"54"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81795";"JOINVILLE";"81795";"JOINVILLE";"19";"13";"Vereador";"Coligação";"14";"PTB";"Partido Trabalhista Brasileiro";"240000000519";"JOINVILLE AINDA MELHOR";"PROS / PTC / PTB";"N";"1688";"52"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80730";"CANOINHAS";"80730";"CANOINHAS";"8";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000920";"A FORÇA DO POVO";"PSD / PP / PRB / SD";"N";"662";"58"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82457";"PENHA";"82457";"PENHA";"68";"13";"Vereador";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"240000000994";"O NOVO TEMPO CHEGOU";"PR / PSC / PROS / PPS / PRB";"N";"300";"4"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80837";"CONCÓRDIA";"80837";"CONCÓRDIA";"9";"13";"Vereador";"Partido isolado";"50";"PSOL";"Partido Socialismo e Liberdade";"240000001272";"PARTIDO ISOLADO";"PSOL";"N";"200";"61"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81329";"FREI ROGÉRIO";"81329";"FREI ROGÉRIO";"11";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000779";"Administrar com transparência, competência e seriedade";"PP / PR";"N";"634";"48"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80330";"ASCURRA";"80330";"ASCURRA";"15";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000975";"JUNTOS POR ASCURRA";"PMDB / PSDB";"N";"1148";"102"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80896";"CRICIÚMA";"80896";"CRICIÚMA";"10";"11";"Prefeito";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"240000000903";"PARTIDO ISOLADO";"PT";"N";"5281";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80896";"CRICIÚMA";"80896";"CRICIÚMA";"98";"11";"Prefeito";"Partido isolado";"13";"PT";"Partido dos Trabalhadores";"240000000903";"PARTIDO ISOLADO";"PT";"N";"2939";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81434";"IMBITUBA";"81434";"IMBITUBA";"73";"11";"Prefeito";"Coligação";"13";"PT";"Partido dos Trabalhadores";"240000000274";"De mãos limpas por Imbituba";"PT / PMDB / PDT / PTB / PPS";"N";"16336";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82376";"PALMITOS";"82376";"PALMITOS";"41";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000869";"PALMITOS PODE MAIS";"PMDB / PRB / PSC";"N";"4602";"212"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80047";"LINDÓIA DO SUL";"80047";"LINDÓIA DO SUL";"90";"13";"Vereador";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000250";"UNIDOS POR NOVOS RUMOS E NOVAS OPORTUNIDADES";"PSD / PMDB / PT / PSDB";"N";"715";"52"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82597";"POMERODE";"82597";"POMERODE";"55";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000001333";"PSDB-DEM";"PSDB / DEM";"N";"5883";"95"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82872";"RIO DO OESTE";"82872";"RIO DO OESTE";"102";"13";"Vereador";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000418";"RUMO NOVO JUNTO COM O POVO";"PT / PR / PTB / PDT / PSD";"N";"163";"6"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80829";"IPUAÇU";"80829";"IPUAÇU";"71";"13";"Vereador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"240000000587";"JUNTOS POR IPUAÇU QUE QUEREMOS";"PTB / PT / PMDB / PR / PRB / PP / PV";"N";"614";"88"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82350";"PALMA SOLA";"82350";"PALMA SOLA";"50";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000395";"PALMA SOLA À FRENTE";"PP / PDT / PTB / PR";"N";"1638";"139"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80667";"CALMON";"80667";"CALMON";"6";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000955";"PMDB E PTC";"PMDB / PTC";"N";"143";"2"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83879";"XAXIM";"83879";"XAXIM";"48";"13";"Vereador";"Coligação";"12";"PDT";"Partido Democrático Trabalhista";"240000000848";"VOCÊ MERECE XAXIM MELHOR";"PP / PDT / PR / PPS / PMB / PSDB / PSB";"N";"0";"39"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83810";"WITMARSUM";"83810";"WITMARSUM";"14";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000570";"RUMO NOVO PARA O BEM DO POVO";"PSD / PMDB / PDT";"N";"264";"9"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81400";"IBIAM";"81400";"IBIAM";"47";"13";"Vereador";"Coligação";"23";"PPS";"Partido Popular Socialista";"240000000777";"Seriedade e Trabalho [IBIAM]";"PP / PPS / PDT / PT";"N";"91";"3"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80322";"NOVA ITABERABA";"80322";"NOVA ITABERABA";"35";"13";"Vereador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"240000000521";"UNIAO POR NOVA ITABERABA";"PMDB / PT / PSD / DEM";"N";"587";"22"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81051";"FLORIANÓPOLIS";"81051";"FLORIANÓPOLIS";"13";"13";"Vereador";"Coligação";"65";"PC do B";"Partido Comunista do Brasil";"240000000535";"UNIDADE PELA DEMOCRACIA";"PC do B / PT";"N";"601";"117"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80500";"ÁGUAS FRIAS";"80500";"ÁGUAS FRIAS";"94";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000001161";"ÁGUAS FRIAS NO CAMINHO CERTO";"PP / PT / PSD / PSDB";"N";"374";"10"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83453";"SEARA";"83453";"SEARA";"61";"13";"Vereador";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000001180";"SEARA DE CARA NOVA";"PDT / PT / PMDB / PR / PC do B";"N";"1358";"160"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80926";"PONTE ALTA DO NORTE";"80926";"PONTE ALTA DO NORTE";"11";"13";"Vereador";"Partido isolado";"11";"PP";"Partido Progressista";"240000000098";"PARTIDO ISOLADO";"PP";"N";"450";"16"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80535";"BRAÇO DO NORTE";"80535";"BRAÇO DO NORTE";"44";"13";"Vereador";"Coligação";"10";"PRB";"Partido Republicano Brasileiro";"240000001167";"VIVA UM NOVO TEMPO";"PRB / PP / PT";"N";"0";"10"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82953";"RIO NEGRINHO";"82953";"RIO NEGRINHO";"74";"11";"Prefeito";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000814";"RIO NEGRINHO PRONTA PARA CRESCER";"PMDB / PDT / PV / PC do B / PT do B / DEM";"N";"9456";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81361";"IOMERÊ";"81361";"IOMERÊ";"36";"11";"Prefeito";"Coligação";"22";"PR";"Partido da República";"240000000159";"RESPEITO, UNIÃO E AÇÃO";"PR / PSDB / PSD / PP";"N";"1227";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81477";"INDAIAL";"81477";"INDAIAL";"15";"13";"Vereador";"Coligação";"77";"SD";"Solidariedade";"240000000704";"PP/PSC/DEM/SD/PR/PSB";"PP / DEM / PSC / SD / PR / PSB";"N";"167";"8"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83577";"TIMBÓ";"83577";"TIMBÓ";"32";"13";"Vereador";"Coligação";"90";"PROS";"Partido Republicano da Ordem Social";"240000000726";"PP - PSB - PR - PROS - DEM";"PP / PR / PSB / PROS / DEM";"N";"0";"5"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83453";"SEARA";"83453";"SEARA";"61";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000447";"POR UMA SEARA MELHOR";"PP / DEM / PSD / PSB / PSDB / PTB / PPS";"N";"1743";"50"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80470";"BLUMENAU";"80470";"BLUMENAU";"3";"11";"Prefeito";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000588";"BLUMENAU MERECE MAIS";"PSD / PRB / PSL / PR / PSC / PROS / PPS";"N";"13673";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80950";"DESCANSO";"80950";"DESCANSO";"45";"13";"Vereador";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000690";"JUNTOS POR DESCANSO";"PR / PMDB / PSD";"N";"643";"12"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80420";"BRAÇO DO TROMBUDO";"80420";"BRAÇO DO TROMBUDO";"57";"13";"Vereador";"Coligação";"45";"PSDB";"Partido da Social Democracia Brasileira";"240000000744";"UNIAO E DEDICAÇAO PARA CUIDAR DA NOSSA GENTE";"PSDB / PSD / PP / PT";"N";"148";"1"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80462";"VARGEM";"80462";"VARGEM";"7";"11";"Prefeito";"Coligação";"22";"PR";"Partido da República";"240000001276";"VARGEM,  O POVO TEM VOZ E VEZ.";"PR / PT";"N";"1616";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81566";"PALMEIRA";"81566";"PALMEIRA";"93";"11";"Prefeito";"Coligação";"15";"PMDB";"Partido do Movimento Democrático Brasileiro";"240000000120";"HONESTIDADE E SERIEDADE EM 1. LUGAR";"PMDB / PPS / PSD";"N";"1120";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"82376";"PALMITOS";"82376";"PALMITOS";"41";"13";"Vereador";"Coligação";"11";"PP";"Partido Progressista";"240000000194";"Palmitos Ainda Melhor";"PSD / PP / PSDB / DEM";"N";"711";"78"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"2";"221";"Eleições Municipais 2016";"30/10/2016";"M";"SC";"80470";"BLUMENAU";"80470";"BLUMENAU";"3";"11";"Prefeito";"Coligação";"55";"PSD";"Partido Social Democrático";"240000000588";"BLUMENAU MERECE MAIS";"PSD / PRB / PSL / PR / PSC / PROS / PPS";"N";"17054";"0"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"81752";"JARAGUÁ DO SUL";"81752";"JARAGUÁ DO SUL";"87";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000000856";"JARAGUÁ NOVAMENTE RUMO  AO PROGRESSO";"PDT / PR / PSDC / PSB / PV / PEN";"N";"444";"24"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"83682";"TUNÁPOLIS";"83682";"TUNÁPOLIS";"65";"13";"Vereador";"Coligação";"22";"PR";"Partido da República";"240000001031";"PT/PMDB/PR";"PT / PMDB / PR";"N";"334";"8"
"09/08/2020";"01:22:03";"2016";"2";"Eleição Ordinária";"1";"220";"Eleições Municipais 2016";"02/10/2016";"M";"SC";"80152";"ANCHIETA";"80152";"ANCHIETA";"82";"13";"Vereador";"Coligação";"13";"PT";"Partido dos Trabalhadores";"240000001149";"Coligação Trabalho e Compromisso Com o Povo de Anchieta";"PT / PP / PR";"N";"1361";"92"
